URL,url_length,has_ip_address,has_at_symbol,num_dots,num_hyphens,num_subdomains,is_https,has_port,url_depth,has_double_slash_redirect,domain_length,has_suspicious_keywords,path_length,query_length,num_special_chars,tld_in_path,domain_age_days,is_shortened_url,num_digits_in_domain,has_valid_ssl,Label
twitter.com/bgtennisnation,26,0,0,1,0,0,0,0,1,0,0,0,26,0,0,1,-1,0,0,0,good
icehockey.wikia.com/wiki/Bobby_Hull,35,0,0,2,0,0,0,0,2,0,0,0,35,0,0,1,-1,0,0,0,good
connect.in.com/canadian-female-singers/tag-119-1.html,53,0,0,3,0,0,0,0,2,0,0,0,53,0,0,1,-1,0,0,0,good
cbyf.posten5.com/orfyqe3i.php?id=,33,0,0,3,0,0,0,0,1,0,0,0,29,3,2,1,-1,0,0,0,bad
portal.progressiverocks.com/nahp/artic-en/wiki_K,48,0,0,2,0,0,0,0,3,0,0,0,48,0,0,1,-1,0,0,0,good
abufarha.net/m3i2h,18,0,0,1,0,0,0,0,1,0,0,0,18,0,0,1,-1,0,0,0,bad
www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=nxjwunzus.battle.net/d3/en/index&app=com-d3,98,0,0,6,0,0,0,0,2,0,0,1,26,71,5,1,-1,0,0,0,bad
granthart.com/news.htm,22,0,0,2,0,0,0,0,1,0,0,0,22,0,0,1,-1,0,0,0,good
politicalgraveyard.com/bio/driver-dryzga.html,45,0,0,2,0,0,0,0,2,0,0,0,45,0,0,1,-1,0,0,0,good
spoke.com/dir/p/bouchard/pierre,31,0,0,1,0,0,0,0,4,0,0,0,31,0,0,1,-1,0,0,0,good
prod.www.nfl.com/draft/history/fulldraft?abbr=Y&abbrFlag=1&type=alphabetical,76,0,0,3,0,0,0,0,3,0,0,0,40,35,6,1,-1,0,0,0,good
youtube.com/watch?v=c4kOYF-ZWRA,31,0,0,1,0,0,0,0,1,0,0,0,17,13,2,1,-1,0,0,0,good
ebkxsvansudkoq.click/upload/_dispatch.php,41,0,0,2,0,0,0,0,2,0,0,0,41,0,0,0,-1,0,0,0,bad
zknmvga.android-update15.pw/,28,0,0,2,0,0,0,0,1,0,0,1,28,0,0,0,-1,0,0,0,bad
hobbyfanatics.com/index.php?/topic/15635-montreal-quebec-canada/,64,0,0,2,0,0,0,0,1,0,0,0,27,36,1,1,-1,0,0,0,good
wigderson.com/index.php/2011/10/06/time-for-trick-or-treat-and-can-jeff-fitzgerald-win/,87,0,0,2,0,0,0,0,6,0,0,0,87,0,0,1,-1,0,0,0,good
dist-file.ru/installs/0/a7ce0ea3.exe,36,0,0,2,0,0,0,0,3,0,0,0,36,0,0,0,-1,0,0,0,bad
prefixmag.com/reviews/hole/nobodys-daughter/29761/,50,0,0,1,0,0,0,0,5,0,0,0,50,0,0,1,-1,0,0,0,good
www.skypoint.com/members/ability/,33,0,0,2,0,0,0,0,3,0,0,0,33,0,0,1,-1,0,0,0,good
stubhub.com/wolf-parade-tickets/,32,0,0,1,0,0,0,0,2,0,0,0,32,0,0,1,-1,0,0,0,good
macleans.ca/2011/02/07/gino-vannelli-just-visiting/,51,0,0,1,0,0,0,0,5,0,0,0,51,0,0,0,-1,0,0,0,good
www.melito.com/advanrec/,24,0,0,2,0,0,0,0,2,0,0,0,24,0,0,1,-1,0,0,0,good
shop.cbssports.com/CBS_Cal_State_Bakersfield_Roadrunners,56,0,0,2,0,0,0,0,1,0,0,0,56,0,0,1,-1,0,0,0,good
allbookstores.com/Fundamentals-Structural-Analysis-Anne-Gilbert/9780073132952,77,0,0,1,0,0,0,0,2,0,0,0,77,0,0,1,-1,0,0,0,good
www.lammegoedzakkers.be/xmlrpc/includes/rdt/c.php,49,0,0,3,0,0,0,0,4,0,0,0,49,0,0,0,-1,0,0,0,bad
screwattack.com/tags/fumito-ueda,32,0,0,1,0,0,0,0,2,0,0,0,32,0,0,1,-1,0,0,0,good
ecampsite.com/campgrounds/alpha.php?st_id=pennsylvania&alpha=M,62,0,0,2,0,0,0,0,2,0,0,0,35,26,4,1,-1,0,0,0,good
mezzoblue.com/archives/2004/02/25/sidesteppin/,46,0,0,1,0,0,0,0,6,0,0,0,46,0,0,1,-1,0,0,0,good
int.ishonch-doverie.uz/officatom/pk.php?m=login,47,0,0,3,0,0,0,0,2,0,0,1,39,7,2,0,-1,0,0,0,bad
absoluteastronomy.com/topics/Macdonald-Cartier_Bridge,53,0,0,1,0,0,0,0,2,0,0,0,53,0,0,1,-1,0,0,0,good
movies.about.com/od/bekindrewind/a/bekind21208.htm,50,0,0,3,0,0,0,0,4,0,0,0,50,0,0,1,-1,0,0,0,good
amazon.com/Still-Night-VHS-Roy-Scheider/dp/630197610X,53,0,0,1,0,0,0,0,3,0,0,0,53,0,0,1,-1,0,0,0,good
www.asilocavalsassi.it/media/index.php,38,0,0,3,0,0,0,0,2,0,0,0,38,0,0,0,-1,0,0,0,bad
jaroslawg.tripod.com/resid.html,31,0,0,3,0,0,0,0,1,0,0,0,31,0,0,1,-1,0,0,0,good
webexhibits.org/vangogh/,24,0,0,1,0,0,0,0,2,0,0,0,24,0,0,1,-1,0,0,0,good
123people.ca/s/francine+tremblay,32,0,0,1,0,0,0,0,2,0,0,0,32,0,0,0,-1,0,0,0,good
en.wikipedia.org/wiki/Standard_Template_Library,47,0,0,2,0,0,0,0,2,0,0,0,47,0,0,1,-1,0,0,0,good
saxychiomzy.info/elele/panel/admin.php,38,0,0,2,0,0,0,0,3,0,0,0,38,0,0,1,-1,0,0,0,bad
writerscafe.ca/book_blogs/writers/marilyn-lightstone_rogues-and-vagabonds.php,77,0,0,2,0,0,0,0,3,0,0,0,77,0,0,0,-1,0,0,0,good
atlanticcitytripping.com/atlanticcity/showboat,46,0,0,1,0,0,0,0,2,0,0,0,46,0,0,1,-1,0,0,0,good
leafs29.com/,12,0,0,1,0,0,0,0,1,0,0,0,12,0,0,1,-1,0,0,0,good
fangraphs.com/fantasy/index.php/updated-rankings-national-league-outfielders/,77,0,0,2,0,0,0,0,4,0,0,1,77,0,0,1,-1,0,0,0,good
forumjar.com/list/469,21,0,0,1,0,0,0,0,2,0,0,0,21,0,0,1,-1,0,0,0,good
en-gb.facebook.com/linda.richter1,33,0,0,3,0,0,0,0,1,0,0,0,33,0,0,1,-1,0,0,0,good
habbototemraro.rel7.com/,24,0,0,2,0,0,0,0,1,0,0,0,24,0,0,1,-1,0,0,0,bad
celebritywonder.ugo.com/movie/1999_Agnes_Browne.html,52,0,0,3,0,0,0,0,2,0,0,0,52,0,0,1,-1,0,0,0,good
gabrielbass.com/,16,0,0,1,0,0,0,0,1,0,0,0,16,0,0,1,-1,0,0,0,good
foxandhoundsdaily.com/2011/02/8622-enterprise-zones-boost-california-economy/,77,0,0,1,0,0,0,0,4,0,0,0,77,0,0,1,-1,0,0,0,good
usmagazine.com/celebrity-news/pictures/travolta-family-photo-album-2009148/611,78,0,0,1,0,0,0,0,4,0,0,0,78,0,0,1,-1,0,0,0,good
facebook.com/people/Serge-Lajeunesse/100000510876526,52,0,0,1,0,0,0,0,3,0,0,0,52,0,0,1,-1,0,0,0,good
www.gidgenet.com.au/wallydolly,30,0,0,3,0,0,0,0,1,0,0,0,30,0,0,1,-1,0,0,0,good
nextgphone.com/xmlrpc/help/1fcd87f5d55b1acf9f1b9f976fc94bbf/,60,0,0,1,0,0,0,0,4,0,0,0,60,0,0,1,-1,0,0,0,bad
www.koracell.by/system/logs/pm.dll,34,0,0,3,0,0,0,0,3,0,0,0,34,0,0,0,-1,0,0,0,bad
www.babinet.cz/avatars/19889/hires/dir/a2946289141c79849048e60b770bd170/,72,0,0,2,0,0,0,0,6,0,0,0,72,0,0,0,-1,0,0,0,bad
ouled-kenitra.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e53a6bc873914fc71c3802e4c37b948f253a6bc873914fc71c3802e4c37b948f25,181,0,0,2,0,0,0,0,1,0,0,1,28,152,4,1,-1,0,0,0,bad
ozziedeals.com.au/img/identifient/5785ecce95455281a7064e4bbbbfd859/index.php?get=confirmation2,94,0,0,3,0,0,0,0,4,0,0,0,76,17,2,1,-1,0,0,0,bad
tools.ietf.org/html/rfc297,26,0,0,2,0,0,0,0,2,0,0,0,26,0,0,1,-1,0,0,0,good
kuangfenxian.com/hfvg623,24,0,0,1,0,0,0,0,1,0,0,0,24,0,0,1,-1,0,0,0,bad
enotes.com/topic/World_number_one_male_tennis_player_rankings,61,0,0,1,0,0,0,0,2,0,0,0,61,0,0,1,-1,0,0,0,good
bayramoglu.org/www.paypal.co.uk/webscr/index.php,48,0,0,5,0,0,0,0,3,0,0,0,48,0,0,1,-1,0,0,0,bad
gaseyes.com/paypal.com.us-confirme.your.account.pay/268b2784980042cbd49572b575754d2d/Erreur.html,96,0,0,7,0,0,0,0,3,0,0,1,96,0,0,1,-1,0,0,0,bad
cribchatter.com/?p=10717,24,0,0,1,0,0,0,0,1,0,0,0,16,7,2,1,-1,0,0,0,good
www.szpxpx.com/login.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;gtnpibramp;ssl=0&amp;dest,107,0,0,6,0,0,0,0,1,0,0,1,24,82,7,1,-1,0,0,0,bad
allovercoupon.com/afdIJGY8766gyu,32,0,0,1,0,0,0,0,1,0,0,0,32,0,0,1,-1,0,0,0,bad
community.nimanranch.com/,25,0,0,2,0,0,0,0,1,0,0,0,25,0,0,1,-1,0,0,0,good
taptin.vn/files/9-2015/Virut.apk,32,0,0,2,0,0,0,0,3,0,0,0,32,0,0,0,-1,0,0,0,bad
jambase.com/Articles/14992/Angela-Desveaux-The-Mighty-Ship,58,0,0,1,0,0,0,0,3,0,0,0,58,0,0,1,-1,0,0,0,good
moversandshakersofthesmom.blogspot.com/2008/09/david-l-garrison.html,68,0,0,3,0,0,0,0,3,0,0,0,68,0,0,1,-1,0,0,0,good
www.shareswatch.com.au/blog/,28,0,0,3,0,0,0,0,2,0,0,0,28,0,0,1,-1,0,0,0,good
imdb.com/name/nm0312290/,24,0,0,1,0,0,0,0,3,0,0,0,24,0,0,1,-1,0,0,0,good
www.wi-fi.org/knowledge_center/wpa2/,36,0,0,2,0,0,0,0,3,0,0,0,36,0,0,1,-1,0,0,0,good
mylife.com/c-1913343485,23,0,0,1,0,0,0,0,1,0,0,0,23,0,0,1,-1,0,0,0,good
wsrcyjnmrfyej.ru/linuxsucks.php,31,0,0,2,0,0,0,0,1,0,0,0,31,0,0,0,-1,0,0,0,bad
shopping.yahoo.com/116195802-unaccompanied-minors/,50,0,0,2,0,0,0,0,2,0,0,0,50,0,0,1,-1,0,0,0,good
37.1.207.115/api/,17,1,0,3,0,0,0,0,2,0,0,0,17,0,0,0,-1,0,0,0,bad
gtazone1.w.interia.pl/,22,0,0,3,0,0,0,0,1,0,0,0,22,0,0,0,-1,0,0,0,bad
wavenewspapers.com/,19,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,-1,0,0,0,good
randomhouse.com/book/84674/already-dead-by-charlie-huston/,58,0,0,1,0,0,0,0,4,0,0,0,58,0,0,1,-1,0,0,0,good
absoluteastronomy.com/topics/KGO-TV,35,0,0,1,0,0,0,0,2,0,0,0,35,0,0,1,-1,0,0,0,good
pro-football-reference.com/players/B/BurfCh00.htm,49,0,0,2,0,0,0,0,3,0,0,0,49,0,0,1,-1,0,0,0,good
a.pomf.cat/sfkpiff.exe,22,0,0,3,0,0,0,0,1,0,0,0,22,0,0,0,-1,0,0,0,bad
gluttonforpunishment.tv/,24,0,0,1,0,0,0,0,1,0,0,0,24,0,0,0,-1,0,0,0,good
fanpix.net/gallery/alex-tagliani-pictures.htm,45,0,0,2,0,0,0,0,2,0,0,0,45,0,0,1,-1,0,0,0,good
hardin.k12.ky.us/res_techn/countyjeopardygames.htm,50,0,0,4,0,0,0,0,2,0,0,0,50,0,0,0,-1,0,0,0,good
ca.linkedin.com/in/jcellis,26,0,0,2,0,0,0,0,2,0,0,0,26,0,0,1,-1,0,0,0,good
npr.org/2011/10/30/141795807/tim-hecker-in-concert-moogfest-2011,64,0,0,1,0,0,0,0,5,0,0,0,64,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/Turcotte,30,0,0,2,0,0,0,0,2,0,0,0,30,0,0,1,-1,0,0,0,good
tools.ietf.org/html/rfc2800,27,0,0,2,0,0,0,0,2,0,0,0,27,0,0,1,-1,0,0,0,good
wn.com/Lebeau,13,0,0,1,0,0,0,0,1,0,0,0,13,0,0,1,-1,0,0,0,good
crtaci.info/forum/4-kratkometrazni-crtani-filmovi/page__st__316,63,0,0,1,0,0,0,0,3,0,0,0,63,0,0,1,-1,0,0,0,good
ckuik.com/Pauline_Julien,24,0,0,1,0,0,0,0,1,0,0,0,24,0,0,1,-1,0,0,0,good
atronis.com/images/s.exe,24,0,0,2,0,0,0,0,2,0,0,0,24,0,0,1,-1,0,0,0,bad
soompi.com/forums/topic/330017-top-90s-slow-jams/,49,0,0,1,0,0,0,0,4,0,0,0,49,0,0,1,-1,0,0,0,good
pdpglobal.com/9bc9kr,20,0,0,1,0,0,0,0,1,0,0,0,20,0,0,1,-1,0,0,0,bad
www.fastgate.co.jp/english/index.html,37,0,0,4,0,0,0,0,2,0,0,0,37,0,0,0,-1,0,0,0,good
cs.anu.edu.au/~Hugh.Fisher/3dstuff/lowlevel.html,48,0,0,5,0,0,0,0,3,0,0,0,48,0,0,0,-1,0,0,0,good
123people.ca/s/albert+rudd,26,0,0,1,0,0,0,0,2,0,0,0,26,0,0,0,-1,0,0,0,good
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=6d165e69bc82831c3a9c6498089c24386d165e69bc82831c3a9c6498089c2438,158,0,0,5,0,0,0,0,3,0,0,1,57,100,4,1,-1,0,0,0,bad
www.securityfocus.com/infocus/1731,34,0,0,2,0,0,0,0,2,0,0,0,34,0,0,1,-1,0,0,0,good
omaha.com/section/cyclones,26,0,0,1,0,0,0,0,2,0,0,0,26,0,0,1,-1,0,0,0,good
www.arvideo.com/wedding/,24,0,0,2,0,0,0,0,2,0,0,0,24,0,0,1,-1,0,0,0,good
baseballreflections.com/2009/03/24/stadium-review-progressive-field-home-of-the-cleveland-indians/,98,0,0,1,0,0,0,0,5,0,0,0,98,0,0,1,-1,0,0,0,good
flixster.com/actor/bob-steele,29,0,0,1,0,0,0,0,2,0,0,0,29,0,0,1,-1,0,0,0,good
apunkachoice.com/names/kan/kangna_ranaut/cid_310565/,52,0,0,1,0,0,0,0,5,0,0,0,52,0,0,1,-1,0,0,0,good
ksupodistribuidoraca.com/doc/secured/secured/,45,0,0,1,0,0,0,0,4,0,0,1,45,0,0,1,-1,0,0,0,bad
www.partex.org/seetex.htm,25,0,0,3,0,0,0,0,1,0,0,0,25,0,0,1,-1,0,0,0,good
dingeabyss.com/2hkv4pb,22,0,0,1,0,0,0,0,1,0,0,0,22,0,0,1,-1,0,0,0,bad
adc.arkansas.gov/,17,0,0,2,0,0,0,0,1,0,0,0,17,0,0,0,-1,0,0,0,good
s3-ap-southeast-1.amazonaws.com/onekeysdk/downloaderUpdate/downloader_201502121005_241nogame.apk,96,0,0,3,0,0,0,0,3,0,0,1,96,0,0,1,-1,0,0,0,bad
hosted.met-art.com/Trial_met-art_JBA_1_911/?pa=1566135,54,0,0,2,0,0,0,0,2,0,0,0,43,10,2,1,-1,0,0,0,good
popsugar.com/Gabriel-Aubry,26,0,0,1,0,0,0,0,1,0,0,0,26,0,0,1,-1,0,0,0,good
websterhall.com/thestudio/new/upcoming-events-2,47,0,0,1,0,0,0,0,3,0,0,0,47,0,0,1,-1,0,0,0,good
www.wunderland.com/WTS/Jake/5x5x5.html,38,0,0,3,0,0,0,0,3,0,0,0,38,0,0,1,-1,0,0,0,good
www.photoshopsupport.com/elements/,34,0,0,2,0,0,0,0,2,0,0,0,34,0,0,1,-1,0,0,0,good
home.earthlink.net/~rscarbro/,29,0,0,2,0,0,0,0,2,0,0,0,29,0,0,1,-1,0,0,0,good
setimarteloja.com.br/alibaba/index.php,38,0,0,3,0,0,0,0,2,0,0,0,38,0,0,1,-1,0,0,0,bad
denver.craigslist.org/clt/2695317734.html,41,0,0,3,0,0,0,0,2,0,0,0,41,0,0,1,-1,0,0,0,good
77.222.54.202/upload/_dispatch.php,34,1,0,4,0,0,0,0,2,0,0,0,34,0,0,0,-1,0,0,0,bad
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=SHOW&db=2-l_coderre&recno=1454,74,0,0,4,0,0,0,0,2,0,0,0,40,33,6,1,-1,0,0,0,good
morrisdailyherald.com/2011/11/01/keep-sporting-keep-fit-time-to-talk-high-school-playoffs-again/astrk1w/?page=2,111,0,0,1,0,0,0,0,6,0,0,0,104,6,2,1,-1,0,0,0,good
rootsweb.ancestry.com/~wvahca/obit/james_h_logan_obit.htm,57,0,0,3,0,0,0,0,3,0,0,0,57,0,0,1,-1,0,0,0,good
academickids.com/encyclopedia/index.php/Amtrak,46,0,0,2,0,0,0,0,3,0,0,0,46,0,0,1,-1,0,0,0,good
faecbfcbncbbeace.com /,22,0,0,1,0,0,0,0,1,0,0,0,22,0,0,1,-1,0,0,0,bad
ihigh.com/centralhouston/article_69811.html,43,0,0,2,0,0,0,0,2,0,0,0,43,0,0,1,-1,0,0,0,good
quebecgetaways.com/saguenaylac-saint-jean,41,0,0,1,0,0,0,0,1,0,0,0,41,0,0,1,-1,0,0,0,good
holidayyear.com/death-September-15.php,38,0,0,2,0,0,0,0,1,0,0,0,38,0,0,1,-1,0,0,0,good
idwinotgot.ru/sliva/gate.php,28,0,0,2,0,0,0,0,2,0,0,0,28,0,0,0,-1,0,0,0,bad
cartoonstock.com/vintage/directory/w/william_tweed.asp,54,0,0,2,0,0,0,0,4,0,0,0,54,0,0,1,-1,0,0,0,good
relaxmusic.livejournal.com/3949419.html,39,0,0,3,0,0,0,0,1,0,0,0,39,0,0,1,-1,0,0,0,good
www.lasta-turizam.com/components/com_jce/editor/tiny_mce/plugins/remax,70,0,0,2,0,0,0,0,6,0,0,0,70,0,0,1,-1,0,0,0,bad
dbtctep.gov.in/m6ks2,20,0,0,2,0,0,0,0,1,0,0,0,20,0,0,0,-1,0,0,0,bad
secure.thelog.com/printer/article.asp?c=105030,46,0,0,3,0,0,0,0,2,0,0,1,37,8,2,1,-1,0,0,0,good
blog.powerhealthclub.com//wp-includes/js/tinymce/plugins/wpdialogs/js/auth8.php,79,0,0,3,0,0,0,0,8,1,0,0,79,0,0,1,-1,0,0,0,bad
neufutur.com/?p=7942,20,0,0,1,0,0,0,0,1,0,0,0,13,6,2,1,-1,0,0,0,good
tools.ietf.org/html/rfc3257,27,0,0,2,0,0,0,0,2,0,0,0,27,0,0,1,-1,0,0,0,good
seattletimes.nwsource.com/html/mariners/2008457360_mari02.html,62,0,0,3,0,0,0,0,3,0,0,0,62,0,0,1,-1,0,0,0,good
electricenergyonline.com/?page=show_article&mag=72&article=584,62,0,0,1,0,0,0,0,1,0,0,0,25,36,6,1,-1,0,0,0,good
videosurf.com/alexandre-despatie-25274,38,0,0,1,0,0,0,0,1,0,0,0,38,0,0,1,-1,0,0,0,good
dcfans.tv/category/disney-stars/allisyn-ashley-arm/,51,0,0,1,0,0,0,0,4,0,0,0,51,0,0,0,-1,0,0,0,good
qeepme.com.br/css/hrd/pasta/secure-domains/document/finish.php,62,0,0,3,0,0,0,0,6,0,0,1,62,0,0,1,-1,0,0,0,bad
gopher.quux.org:70/devel/dictclient,35,0,0,2,0,0,0,0,2,0,0,0,19,0,0,0,-1,0,0,0,good
cps.ca.gov/,11,0,0,2,0,0,0,0,1,0,0,0,11,0,0,0,-1,0,0,0,good
z3.invisionfree.com/Nahele_Wolves/index.php,43,0,0,3,0,0,0,0,2,0,0,0,43,0,0,1,-1,0,0,0,good
pistolasfc.com/,15,0,0,1,0,0,0,0,1,0,0,0,15,0,0,1,-1,0,0,0,good
hindilinks4u.net/?s=Farhan+Akhtar,33,0,0,1,0,0,0,0,1,0,0,0,17,15,2,1,-1,0,0,0,good
americantraction.com/,21,0,0,1,0,0,0,0,1,0,0,0,21,0,0,1,-1,0,0,0,good
whc.unesco.org/en/list/1149,27,0,0,2,0,0,0,0,3,0,0,0,27,0,0,1,-1,0,0,0,good
restaurantsubway-de-montral.foodpages.ca/,41,0,0,2,0,0,0,0,1,0,0,0,41,0,0,0,-1,0,0,0,good
buddhistmala.com/store/light_wood_mala.html,43,0,0,2,0,0,0,0,2,0,0,0,43,0,0,1,-1,0,0,0,good
weegy.com/home.aspx?ConversationId=01350066,43,0,0,2,0,0,0,0,1,0,0,0,19,23,2,1,-1,0,0,0,good
photobucket.com/images/kelly%20blatz/,37,0,0,1,0,0,0,0,3,0,0,0,37,0,1,1,-1,0,0,0,good
capitolfax.com/2011/06/05/rep-mark-beaubien/,44,0,0,1,0,0,0,0,5,0,0,0,44,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/Nig_Cuppy,31,0,0,2,0,0,0,0,2,0,0,0,31,0,0,1,-1,0,0,0,good
amazon.com/Brotherhood-Wolf-Samuel-Bihan/dp/B00006ADEM,54,0,0,1,0,0,0,0,3,0,0,0,54,0,0,1,-1,0,0,0,good
marqueur.com/hockey/stats/nhl/nhl_players_list.php?a=f,54,0,0,2,0,0,0,0,4,0,0,0,50,3,2,1,-1,0,0,0,good
answers.com/topic/pivka,23,0,0,1,0,0,0,0,2,0,0,0,23,0,0,1,-1,0,0,0,good
www.schemapv.com/vodasecurity/vodafone_security_update.html,59,0,0,3,0,0,0,0,2,0,0,1,59,0,0,1,-1,0,0,0,bad
erinmccann.avonrepresentative.com/,34,0,0,2,0,0,0,0,1,0,0,0,34,0,0,1,-1,0,0,0,good
finance.eller.arizona.edu/lam/rsrch/expdfap.txt,47,0,0,4,0,0,0,0,3,0,0,0,47,0,0,0,-1,0,0,0,good
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crJ7BhsirJYAbNqMShhrn4-0HU3Sk5-LhiA8rIklXgEC4QTtdtq2Np2HtLLsWCk2wGojudPB-M-Vk8cSsRnBqAdUe8axczPJx7LDtsaD3whqYoESJIdMCnfzetl5yD3szdcMGbVg-IiVCN4yHMzD4FpzbwfVAhXkr7XCqwUZBR7-JLz6X9WhX7kkhbhlleY9bgQifP_RbBUWxeTfDHw8NtJbjD8zg\%3D\%3D&amp;attredirects=0',345,0,0,3,0,0,0,0,3,0,0,1,79,265,6,1,-1,0,0,0,bad
123.249.79.231:8021/zdl,23,1,0,3,0,0,0,0,1,0,0,0,23,0,0,0,-1,0,0,0,bad
ca.linkedin.com/pub/dir/john/gravel,35,0,0,2,0,0,0,0,4,0,0,0,35,0,0,1,-1,0,0,0,good
jablonski-law.com/cases.cfm,27,0,0,2,0,0,0,0,1,0,0,0,27,0,0,1,-1,0,0,0,good
tierraverderecycles.com/wp-admin/resources/app-integrations/,60,0,0,1,0,0,0,0,4,0,0,0,60,0,0,1,-1,0,0,0,bad
imtl.org/montreal/building/hopital_sacre_coeur.php,50,0,0,2,0,0,0,0,3,0,0,0,50,0,0,1,-1,0,0,0,good
lookatbook.de/portraits/bujold_genevieve.htm,44,0,0,2,0,0,0,0,2,0,0,0,44,0,0,0,-1,0,0,0,good
linkedin.com/pub/dir/louise/little,34,0,0,1,0,0,0,0,4,0,0,0,34,0,0,1,-1,0,0,0,good
subscene.com/The-Pianist/subtitles-13524.aspx,45,0,0,2,0,0,0,0,2,0,0,0,45,0,0,1,-1,0,0,0,good
local.yahoo.com/info-19879979-america-first-credit-union-clearfield,67,0,0,2,0,0,0,0,1,0,0,0,67,0,0,1,-1,0,0,0,good
ryszardczarnecki.home.pl/cms/jscalendar/skins/aqua/us/webscr.html,65,0,0,3,0,0,0,0,6,0,0,0,65,0,0,0,-1,0,0,0,bad
yelp.com/biz/the-kansas-city-star-kansas-city,45,0,0,1,0,0,0,0,2,0,0,0,45,0,0,1,-1,0,0,0,good
dallasopera.org/the_company/staff.php,37,0,0,2,0,0,0,0,2,0,0,0,37,0,0,1,-1,0,0,0,good
linkedin.com/pub/jesse-donaldson/0/333/5a2,42,0,0,1,0,0,0,0,5,0,0,0,42,0,0,1,-1,0,0,0,good
en.wikipedia.org/wiki/List_of_Philippine_films,46,0,0,2,0,0,0,0,2,0,0,0,46,0,0,1,-1,0,0,0,good
bekkifriesen.com/main.html,26,0,0,2,0,0,0,0,1,0,0,0,26,0,0,1,-1,0,0,0,good
stastique-alerte.comuf.com/https:/www.labanquepostale.fr/identification.php,75,0,0,5,0,0,0,0,3,0,0,0,75,0,0,1,-1,0,0,0,bad
naachgaana.com/2010/08/20/abhinay-deo-on-delhi-belly/,53,0,0,1,0,0,0,0,5,0,0,0,53,0,0,1,-1,0,0,0,good
ahashare.com/torrents-details.php?id=167357,43,0,0,2,0,0,0,0,1,0,0,0,33,9,2,1,-1,0,0,0,good
taijishentie.com/js/index.htm?http://us.battle.net/login/en/?ref=http://bowaovvus.battle.net/d3/en/index,104,0,0,6,0,0,0,0,2,1,0,1,29,74,3,1,-1,0,0,0,bad
allstarpics.net/pic-gallery/eve-plumb-pics.htm,46,0,0,2,0,0,0,0,2,0,0,0,46,0,0,1,-1,0,0,0,good
fashionablymarketing.me/2011/05/rue-la-la-facebook-fans-curate-boutique/,72,0,0,1,0,0,0,0,4,0,0,0,72,0,0,0,-1,0,0,0,good
facebook.com/johanne.gauthier1,30,0,0,2,0,0,0,0,1,0,0,0,30,0,0,1,-1,0,0,0,good
www876.paypal.co.uk.42142.ssl-210.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=_edit,79,0,0,6,0,0,0,0,5,0,0,0,55,23,4,0,-1,0,0,0,bad
en.wikipedia.org/wiki/Ub_Iwerks_Studio,38,0,0,2,0,0,0,0,2,0,0,0,38,0,0,1,-1,0,0,0,good
www.hnyjdw.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,95,0,0,6,0,0,0,0,2,0,0,1,22,72,5,1,-1,0,0,0,bad
luxury-domains.com/businessaug2/,32,0,0,1,0,0,0,0,2,0,0,0,32,0,0,1,-1,0,0,0,bad
lhl.lib.mo.us/events_exhib/exhibit/exhibits/napoleon/suez_canal.shtml,69,0,0,4,0,0,0,0,5,0,0,0,69,0,0,0,-1,0,0,0,good
marymount.edu/welcome/,22,0,0,1,0,0,0,0,2,0,0,0,22,0,0,0,-1,0,0,0,good
everytingjamaican.com/jamaicatalk/moving-jamaica/55100-canadian-woman-marrying-jamaican-man.html,96,0,0,2,0,0,0,0,3,0,0,0,96,0,0,1,-1,0,0,0,good
hawanur.com/w4f0t3n6mi,22,0,0,1,0,0,0,0,1,0,0,0,22,0,0,1,-1,0,0,0,bad
docs.google.com/document/d/16g6c_pFVgSVg1NlohdoyUfTBqJy6fqpwnI9jkFmOfkQ/pub,75,0,0,2,0,0,0,0,4,0,0,0,75,0,0,1,-1,0,0,0,bad
imtopsyturvy.com/,17,0,0,1,0,0,0,0,1,0,0,0,17,0,0,1,-1,0,0,0,good
anglia.academia.edu/TerryMughan/Papers/72313/Management_Consulting_and_International_Business_Support_for_SMEs_Need_and_Obstacles,129,0,0,2,0,0,0,0,4,0,0,0,129,0,0,0,-1,0,0,0,good
www.cert.org/advisories/CA-1992-18.html,39,0,0,3,0,0,0,0,2,0,0,0,39,0,0,1,-1,0,0,0,good
geosoft.no/graphics/,20,0,0,1,0,0,0,0,2,0,0,0,20,0,0,0,-1,0,0,0,good
flickr.com/photos/ciel-photography/3675647249/,46,0,0,1,0,0,0,0,4,0,0,0,46,0,0,1,-1,0,0,0,good
